embedding_index,id,label,label_name,source,chrom,start,end,split
6684,test_006684,1,promoter,promoter,chr19,52269391,52269691,test
6685,test_006685,1,promoter,promoter,chr19,33176825,33177125,test
6686,test_006686,1,promoter,promoter,chr19,10817295,10817595,test
6687,test_006687,0,background,random_background_test,chr19,25390991,25391291,test
6688,test_006688,0,background,random_background_test,chr20,41082256,41082556,test
6689,test_006689,0,background,random_background_test,chr22,49365522,49365822,test
6690,test_006690,0,background,random_background_test,chr22,49283085,49283385,test
6691,test_006691,1,promoter,promoter,chr22,19144637,19144937,test
6692,test_006692,0,background,random_background_test,chr19,46801104,46801404,test
6693,test_006693,0,background,random_background_test,chr19,25306887,25307187,test
6694,test_006694,1,promoter,promoter,chr19,29002630,29002930,test
6695,test_006695,0,background,random_background_test,chr20,52964395,52964695,test
6696,test_006696,1,promoter,promoter,chr22,19048329,19048629,test
6697,test_006697,1,promoter,promoter,chr22,43411849,43412149,test
6698,test_006698,0,background,random_background_test,chr21,13167377,13167677,test
6699,test_006699,0,background,random_background_test,chr19,49514506,49514806,test
6700,test_006700,1,promoter,promoter,chr22,20320432,20320732,test
6701,test_006701,1,promoter,promoter,chr20,44210980,44211280,test
6702,test_006702,1,promoter,promoter,chr20,36173547,36173847,test
6703,test_006703,0,background,random_background_test,chr19,9725677,9725977,test
6704,test_006704,1,promoter,promoter,chr19,7787266,7787566,test
6705,test_006705,0,background,random_background_test,chr22,42203966,42204266,test
6706,test_006706,1,promoter,promoter,chr19,16472151,16472451,test
6707,test_006707,1,promoter,promoter,chr19,54280781,54281081,test
6708,test_006708,0,background,random_background_test,chr22,48529846,48530146,test
6709,test_006709,0,background,random_background_test,chr20,9530499,9530799,test
6710,test_006710,0,background,random_background_test,chr20,22929607,22929907,test
6711,test_006711,1,promoter,promoter,chr21,18244583,18244883,test
6712,test_006712,0,background,random_background_test,chr21,26830989,26831289,test
6713,test_006713,1,promoter,promoter,chr19,892914,893214,test
6714,test_006714,0,background,random_background_test,chr22,32499445,32499745,test
6715,test_006715,1,promoter,promoter,chr19,57317503,57317803,test
6716,test_006716,0,background,random_background_test,chr19,33519238,33519538,test
6717,test_006717,1,promoter,promoter,chr19,45782335,45782635,test
6718,test_006718,1,promoter,promoter,chr21,34526821,34527121,test
6719,test_006719,1,promoter,promoter,chr22,26672054,26672354,test
6720,test_006720,1,promoter,promoter,chr22,17777111,17777411,test
6721,test_006721,0,background,random_background_test,chr22,21424387,21424687,test
6722,test_006722,1,promoter,promoter,chr22,17476865,17477165,test
6723,test_006723,1,promoter,promoter,chr22,24432103,24432403,test
6724,test_006724,0,background,random_background_test,chr20,63301126,63301426,test
6725,test_006725,0,background,random_background_test,chr20,63368331,63368631,test
6726,test_006726,1,promoter,promoter,chr19,20077779,20078079,test
6727,test_006727,0,background,random_background_test,chr19,11557340,11557640,test
6728,test_006728,1,promoter,promoter,chr19,36772713,36773013,test
6729,test_006729,0,background,random_background_test,chr19,52132893,52133193,test
6730,test_006730,0,background,random_background_test,chr22,28083481,28083781,test
6731,test_006731,0,background,random_background_test,chr19,9436711,9437011,test
6732,test_006732,1,promoter,promoter,chr21,39612731,39613031,test
6733,test_006733,1,promoter,promoter,chr19,35510390,35510690,test
6734,test_006734,0,background,random_background_test,chr20,34160729,34161029,test
6735,test_006735,1,promoter,promoter,chr19,40443421,40443721,test
6736,test_006736,0,background,random_background_test,chr21,13637569,13637869,test
6737,test_006737,1,promoter,promoter,chr19,35745368,35745668,test
6738,test_006738,1,promoter,promoter,chr20,62656116,62656416,test
6739,test_006739,0,background,random_background_test,chr22,33136223,33136523,test
6740,test_006740,0,background,random_background_test,chr19,22511851,22512151,test
6741,test_006741,0,background,random_background_test,chr20,16327031,16327331,test
6742,test_006742,1,promoter,promoter,chr22,37664653,37664953,test
6743,test_006743,0,background,random_background_test,chr22,34165100,34165400,test
6744,test_006744,1,promoter,promoter,chr19,49363871,49364171,test
6745,test_006745,1,promoter,promoter,chr20,37693832,37694132,test
6746,test_006746,1,promoter,promoter,chr19,39532136,39532436,test
6747,test_006747,1,promoter,promoter,chr21,32727883,32728183,test
6748,test_006748,1,promoter,promoter,chr19,58558562,58558862,test
6749,test_006749,1,promoter,promoter,chr20,59007793,59008093,test
6750,test_006750,0,background,random_background_test,chr21,46244274,46244574,test
6751,test_006751,1,promoter,promoter,chr20,2652387,2652687,test
6752,test_006752,0,background,random_background_test,chr20,37399899,37400199,test
6753,test_006753,0,background,random_background_test,chr21,13304786,13305086,test
6754,test_006754,0,background,random_background_test,chr20,9955460,9955760,test
6755,test_006755,1,promoter,promoter,chr19,12194833,12195133,test
6756,test_006756,0,background,random_background_test,chr22,27546935,27547235,test
6757,test_006757,0,background,random_background_test,chr20,61579669,61579969,test
6758,test_006758,0,background,random_background_test,chr19,56264824,56265124,test
6759,test_006759,1,promoter,promoter,chr19,5978067,5978367,test
6760,test_006760,1,promoter,promoter,chr22,22747113,22747413,test
6761,test_006761,0,background,random_background_test,chr22,48308149,48308449,test
6762,test_006762,0,background,random_background_test,chr19,30026698,30026998,test
6763,test_006763,1,promoter,promoter,chr22,26887244,26887544,test
6764,test_006764,1,promoter,promoter,chr21,33931571,33931871,test
6765,test_006765,1,promoter,promoter,chr22,38272851,38273151,test
6766,test_006766,0,background,random_background_test,chr22,23249553,23249853,test
6767,test_006767,1,promoter,promoter,chr22,50508150,50508450,test
6768,test_006768,0,background,random_background_test,chr20,63544207,63544507,test
6769,test_006769,0,background,random_background_test,chr22,21413851,21414151,test
6770,test_006770,0,background,random_background_test,chr21,37660703,37661003,test
6771,test_006771,0,background,random_background_test,chr20,63945548,63945848,test
6772,test_006772,0,background,random_background_test,chr21,39654444,39654744,test
6773,test_006773,0,background,random_background_test,chr19,34546085,34546385,test
6774,test_006774,0,background,random_background_test,chr22,41035132,41035432,test
6775,test_006775,1,promoter,promoter,chr20,21511122,21511422,test
6776,test_006776,1,promoter,promoter,chr20,58150750,58151050,test
6777,test_006777,1,promoter,promoter,chr21,37420197,37420497,test
6778,test_006778,0,background,random_background_test,chr20,20657651,20657951,test
6779,test_006779,0,background,random_background_test,chr20,34935320,34935620,test
6780,test_006780,1,promoter,promoter,chr19,52786437,52786737,test
6781,test_006781,1,promoter,promoter,chr22,23070363,23070663,test
6782,test_006782,0,background,random_background_test,chr22,43383683,43383983,test
6783,test_006783,1,promoter,promoter,chr22,39132825,39133125,test
6784,test_006784,1,promoter,promoter,chr19,38647384,38647684,test
6785,test_006785,1,promoter,promoter,chr19,50557731,50558031,test
6786,test_006786,0,background,random_background_test,chr20,34425884,34426184,test
6787,test_006787,0,background,random_background_test,chr20,61444695,61444995,test
6788,test_006788,0,background,random_background_test,chr21,26589851,26590151,test
6789,test_006789,0,background,random_background_test,chr21,14081103,14081403,test
6790,test_006790,1,promoter,promoter,chr19,11434791,11435091,test
6791,test_006791,0,background,random_background_test,chr19,50102100,50102400,test
6792,test_006792,1,promoter,promoter,chr19,5567955,5568255,test
6793,test_006793,1,promoter,promoter,chr20,58842343,58842643,test
6794,test_006794,1,promoter,promoter,chr19,52428976,52429276,test
6795,test_006795,0,background,random_background_test,chr20,63541298,63541598,test
6796,test_006796,0,background,random_background_test,chr22,36208061,36208361,test
6797,test_006797,0,background,random_background_test,chr22,26280889,26281189,test
6798,test_006798,1,promoter,promoter,chr21,44477706,44478006,test
6799,test_006799,1,promoter,promoter,chr19,12964968,12965268,test
6800,test_006800,1,promoter,promoter,chr19,571606,571906,test
6801,test_006801,0,background,random_background_test,chr21,24445692,24445992,test
6802,test_006802,0,background,random_background_test,chr20,29528818,29529118,test
6803,test_006803,1,promoter,promoter,chr19,11987445,11987745,test
6804,test_006804,0,background,random_background_test,chr19,1290467,1290767,test
6805,test_006805,0,background,random_background_test,chr19,27130165,27130465,test
6806,test_006806,1,promoter,promoter,chr19,14674828,14675128,test
6807,test_006807,1,promoter,promoter,chr21,36980845,36981145,test
6808,test_006808,1,promoter,promoter,chr20,3160117,3160417,test
6809,test_006809,0,background,random_background_test,chr19,48180095,48180395,test
6810,test_006810,1,promoter,promoter,chr20,35954383,35954683,test
6811,test_006811,0,background,random_background_test,chr19,44090325,44090625,test
6812,test_006812,1,promoter,promoter,chr20,6005862,6006162,test
6813,test_006813,1,promoter,promoter,chr20,3889679,3889979,test
6814,test_006814,0,background,random_background_test,chr20,47954165,47954465,test
6815,test_006815,0,background,random_background_test,chr21,29316928,29317228,test
6816,test_006816,0,background,random_background_test,chr19,55729313,55729613,test
6817,test_006817,1,promoter,promoter,chr20,52191608,52191908,test
6818,test_006818,1,promoter,promoter,chr20,62914146,62914446,test
6819,test_006819,0,background,random_background_test,chr19,7697638,7697938,test
6820,test_006820,1,promoter,promoter,chr19,36140143,36140443,test
6821,test_006821,1,promoter,promoter,chr19,40466997,40467297,test
6822,test_006822,0,background,random_background_test,chr20,49266096,49266396,test
6823,test_006823,1,promoter,promoter,chr19,45641318,45641618,test
6824,test_006824,0,background,random_background_test,chr22,30083947,30084247,test
6825,test_006825,0,background,random_background_test,chr20,54037671,54037971,test
6826,test_006826,0,background,random_background_test,chr19,54503059,54503359,test
6827,test_006827,1,promoter,promoter,chr20,62143608,62143908,test
6828,test_006828,0,background,random_background_test,chr20,41898186,41898486,test
6829,test_006829,1,promoter,promoter,chr19,58476300,58476600,test
6830,test_006830,1,promoter,promoter,chr19,19138370,19138670,test
6831,test_006831,0,background,random_background_test,chr20,44429944,44430244,test
6832,test_006832,1,promoter,promoter,chr19,35134924,35135224,test
6833,test_006833,1,promoter,promoter,chr22,24245114,24245414,test
6834,test_006834,0,background,random_background_test,chr22,17512837,17513137,test
6835,test_006835,1,promoter,promoter,chr20,44355208,44355508,test
6836,test_006836,1,promoter,promoter,chr19,49085192,49085492,test
6837,test_006837,0,background,random_background_test,chr20,32091710,32092010,test
6838,test_006838,1,promoter,promoter,chr19,50333384,50333684,test
6839,test_006839,0,background,random_background_test,chr20,40077422,40077722,test
6840,test_006840,1,promoter,promoter,chr19,35032206,35032506,test
6841,test_006841,1,promoter,promoter,chr21,39556237,39556537,test
6842,test_006842,1,promoter,promoter,chr19,41397039,41397339,test
6843,test_006843,0,background,random_background_test,chr22,46698238,46698538,test
6844,test_006844,1,promoter,promoter,chr22,22038591,22038891,test
6845,test_006845,1,promoter,promoter,chr19,35712579,35712879,test
6846,test_006846,1,promoter,promoter,chr19,51531453,51531753,test
6847,test_006847,0,background,random_background_test,chr20,26459388,26459688,test
6848,test_006848,1,promoter,promoter,chr19,48755322,48755622,test
6849,test_006849,1,promoter,promoter,chr19,38949725,38950025,test
6850,test_006850,1,promoter,promoter,chr19,49029657,49029957,test
6851,test_006851,0,background,random_background_test,chr21,21523232,21523532,test
6852,test_006852,0,background,random_background_test,chr20,6683749,6684049,test
6853,test_006853,1,promoter,promoter,chr22,37805052,37805352,test
6854,test_006854,0,background,random_background_test,chr21,9647861,9648161,test
6855,test_006855,1,promoter,promoter,chr19,45667984,45668284,test
6856,test_006856,0,background,random_background_test,chr20,4558809,4559109,test
6857,test_006857,1,promoter,promoter,chr20,19211864,19212164,test
6858,test_006858,0,background,random_background_test,chr20,32002135,32002435,test
6859,test_006859,0,background,random_background_test,chr21,16808494,16808794,test
6860,test_006860,1,promoter,promoter,chr19,42075867,42076167,test
6861,test_006861,1,promoter,promoter,chr19,840857,841157,test
6862,test_006862,1,promoter,promoter,chr19,48672980,48673280,test
6863,test_006863,1,promoter,promoter,chr20,45934502,45934802,test
6864,test_006864,1,promoter,promoter,chr19,46746932,46747232,test
6865,test_006865,0,background,random_background_test,chr20,38201062,38201362,test
6866,test_006866,1,promoter,promoter,chr19,38537152,38537452,test
6867,test_006867,1,promoter,promoter,chr20,3470828,3471128,test
6868,test_006868,1,promoter,promoter,chr22,32058914,32059214,test
6869,test_006869,1,promoter,promoter,chr21,10342333,10342633,test
6870,test_006870,1,promoter,promoter,chr22,36364997,36365297,test
6871,test_006871,0,background,random_background_test,chr19,19785913,19786213,test
6872,test_006872,0,background,random_background_test,chr20,45752144,45752444,test
6873,test_006873,1,promoter,promoter,chr20,63942468,63942768,test
6874,test_006874,0,background,random_background_test,chr22,14459442,14459742,test
6875,test_006875,1,promoter,promoter,chr19,1000114,1000414,test
6876,test_006876,1,promoter,promoter,chr19,45079319,45079619,test
6877,test_006877,0,background,random_background_test,chr19,33738858,33739158,test
6878,test_006878,0,background,random_background_test,chr19,24827301,24827601,test
6879,test_006879,1,promoter,promoter,chr20,50190700,50191000,test
6880,test_006880,0,background,random_background_test,chr20,25961324,25961624,test
6881,test_006881,0,background,random_background_test,chr19,10463353,10463653,test
6882,test_006882,1,promoter,promoter,chr22,50250695,50250995,test
6883,test_006883,1,promoter,promoter,chr19,18255464,18255764,test
6884,test_006884,1,promoter,promoter,chr20,3045760,3046060,test
6885,test_006885,1,promoter,promoter,chr19,55080173,55080473,test
6886,test_006886,1,promoter,promoter,chr19,19628816,19629116,test
6887,test_006887,1,promoter,promoter,chr22,37549681,37549981,test
6888,test_006888,1,promoter,promoter,chr19,47885971,47886271,test
6889,test_006889,0,background,random_background_test,chr19,3341232,3341532,test
6890,test_006890,0,background,random_background_test,chr19,32944512,32944812,test
6891,test_006891,0,background,random_background_test,chr21,35093589,35093889,test
6892,test_006892,0,background,random_background_test,chr20,34533590,34533890,test
6893,test_006893,1,promoter,promoter,chr20,43558838,43559138,test
6894,test_006894,1,promoter,promoter,chr19,49441425,49441725,test
6895,test_006895,1,promoter,promoter,chr20,59515048,59515348,test
6896,test_006896,0,background,random_background_test,chr22,11023649,11023949,test
6897,test_006897,1,promoter,promoter,chr19,1863582,1863882,test
6898,test_006898,1,promoter,promoter,chr19,46303688,46303988,test
6899,test_006899,0,background,random_background_test,chr21,15140635,15140935,test
6900,test_006900,0,background,random_background_test,chr22,29271588,29271888,test
6901,test_006901,0,background,random_background_test,chr22,37556010,37556310,test
6902,test_006902,0,background,random_background_test,chr20,18800795,18801095,test
6903,test_006903,0,background,random_background_test,chr22,34835578,34835878,test
6904,test_006904,0,background,random_background_test,chr20,53994564,53994864,test
6905,test_006905,0,background,random_background_test,chr20,43824356,43824656,test
6906,test_006906,1,promoter,promoter,chr19,1508133,1508433,test
6907,test_006907,0,background,random_background_test,chr19,10210383,10210683,test
6908,test_006908,0,background,random_background_test,chr22,23734802,23735102,test
6909,test_006909,1,promoter,promoter,chr19,44259775,44260075,test
6910,test_006910,0,background,random_background_test,chr21,46053351,46053651,test
6911,test_006911,1,promoter,promoter,chr20,44311076,44311376,test
6912,test_006912,0,background,random_background_test,chr20,59677009,59677309,test
6913,test_006913,0,background,random_background_test,chr20,9690637,9690937,test
6914,test_006914,0,background,random_background_test,chr20,50874510,50874810,test
6915,test_006915,0,background,random_background_test,chr20,3675945,3676245,test
6916,test_006916,0,background,random_background_test,chr19,18062035,18062335,test
6917,test_006917,1,promoter,promoter,chr20,49280550,49280850,test
6918,test_006918,0,background,random_background_test,chr21,42318120,42318420,test
6919,test_006919,1,promoter,promoter,chr19,34677169,34677469,test
6920,test_006920,0,background,random_background_test,chr20,15088292,15088592,test
6921,test_006921,1,promoter,promoter,chr22,42144442,42144742,test
6922,test_006922,1,promoter,promoter,chr19,51719954,51720254,test
6923,test_006923,0,background,random_background_test,chr22,12162442,12162742,test
6924,test_006924,1,promoter,promoter,chr22,44668451,44668751,test
6925,test_006925,1,promoter,promoter,chr19,6464580,6464880,test
6926,test_006926,0,background,random_background_test,chr19,28403960,28404260,test
6927,test_006927,0,background,random_background_test,chr22,41435545,41435845,test
6928,test_006928,0,background,random_background_test,chr20,25295004,25295304,test
6929,test_006929,0,background,random_background_test,chr20,10881885,10882185,test
6930,test_006930,0,background,random_background_test,chr22,40521755,40522055,test
6931,test_006931,0,background,random_background_test,chr20,13646087,13646387,test
6932,test_006932,1,promoter,promoter,chr22,30694747,30695047,test
6933,test_006933,0,background,random_background_test,chr19,55737158,55737458,test
6934,test_006934,0,background,random_background_test,chr20,57278684,57278984,test
6935,test_006935,0,background,random_background_test,chr20,35475799,35476099,test
6936,test_006936,1,promoter,promoter,chr22,45163704,45164004,test
6937,test_006937,0,background,random_background_test,chr20,14185278,14185578,test
6938,test_006938,0,background,random_background_test,chr19,41996855,41997155,test
6939,test_006939,0,background,random_background_test,chr19,30728666,30728966,test
6940,test_006940,0,background,random_background_test,chr20,34452946,34453246,test
6941,test_006941,0,background,random_background_test,chr21,23170069,23170369,test
6942,test_006942,1,promoter,promoter,chr19,4007440,4007740,test
6943,test_006943,1,promoter,promoter,chr19,6109329,6109629,test
6944,test_006944,0,background,random_background_test,chr19,53020777,53021077,test
6945,test_006945,1,promoter,promoter,chr19,51250771,51251071,test
6946,test_006946,0,background,random_background_test,chr22,40166975,40167275,test
6947,test_006947,0,background,random_background_test,chr20,52097614,52097914,test
6948,test_006948,0,background,random_background_test,chr19,47944070,47944370,test
6949,test_006949,1,promoter,promoter,chr20,64084009,64084309,test
6950,test_006950,1,promoter,promoter,chr19,45768598,45768898,test
6951,test_006951,1,promoter,promoter,chr20,34131977,34132277,test
6952,test_006952,1,promoter,promoter,chr22,37906454,37906754,test
6953,test_006953,0,background,random_background_test,chr21,27487518,27487818,test
6954,test_006954,0,background,random_background_test,chr21,41091420,41091720,test
6955,test_006955,1,promoter,promoter,chr19,15464430,15464730,test
6956,test_006956,1,promoter,promoter,chr19,3558047,3558347,test
6957,test_006957,0,background,random_background_test,chr20,56429048,56429348,test
6958,test_006958,1,promoter,promoter,chr19,48965095,48965395,test
6959,test_006959,1,promoter,promoter,chr22,25741877,25742177,test
6960,test_006960,0,background,random_background_test,chr22,39398667,39398967,test
6961,test_006961,0,background,random_background_test,chr19,18157669,18157969,test
6962,test_006962,1,promoter,promoter,chr22,31399326,31399626,test
6963,test_006963,1,promoter,promoter,chr20,62407222,62407522,test
6964,test_006964,1,promoter,promoter,chr19,38839860,38840160,test
6965,test_006965,0,background,random_background_test,chr19,54931804,54932104,test
6966,test_006966,0,background,random_background_test,chr21,45813417,45813717,test
6967,test_006967,1,promoter,promoter,chr19,8390659,8390959,test
6968,test_006968,1,promoter,promoter,chr19,57583857,57584157,test
6969,test_006969,1,promoter,promoter,chr19,55676428,55676728,test
6970,test_006970,1,promoter,promoter,chr19,12140275,12140575,test
6971,test_006971,1,promoter,promoter,chr19,43828004,43828304,test
6972,test_006972,1,promoter,promoter,chr19,55535986,55536286,test
6973,test_006973,0,background,random_background_test,chr22,47941149,47941449,test
6974,test_006974,0,background,random_background_test,chr21,37429396,37429696,test
6975,test_006975,0,background,random_background_test,chr19,5381899,5382199,test
6976,test_006976,1,promoter,promoter,chr20,64255545,64255845,test
6977,test_006977,0,background,random_background_test,chr20,48272209,48272509,test
6978,test_006978,1,promoter,promoter,chr19,38389985,38390285,test
6979,test_006979,1,promoter,promoter,chr21,32728535,32728835,test
6980,test_006980,1,promoter,promoter,chr20,33401403,33401703,test
6981,test_006981,1,promoter,promoter,chr22,30471658,30471958,test
6982,test_006982,1,promoter,promoter,chr19,16187050,16187350,test
6983,test_006983,0,background,random_background_test,chr20,20871194,20871494,test
6984,test_006984,0,background,random_background_test,chr20,38356536,38356836,test
6985,test_006985,1,promoter,promoter,chr19,2456858,2457158,test
6986,test_006986,0,background,random_background_test,chr20,55859584,55859884,test
6987,test_006987,1,promoter,promoter,chr19,16324875,16325175,test
6988,test_006988,0,background,random_background_test,chr21,12247784,12248084,test
6989,test_006989,1,promoter,promoter,chr19,37779397,37779697,test
6990,test_006990,1,promoter,promoter,chr19,55376857,55377157,test
6991,test_006991,0,background,random_background_test,chr22,42626307,42626607,test
6992,test_006992,1,promoter,promoter,chr19,1383372,1383672,test
6993,test_006993,1,promoter,promoter,chr22,36204691,36204991,test
6994,test_006994,0,background,random_background_test,chr20,60607166,60607466,test
6995,test_006995,1,promoter,promoter,chr19,17405590,17405890,test
6996,test_006996,0,background,random_background_test,chr20,58769465,58769765,test
6997,test_006997,0,background,random_background_test,chr19,7175302,7175602,test
6998,test_006998,1,promoter,promoter,chr20,36677285,36677585,test
6999,test_006999,1,promoter,promoter,chr22,45164451,45164751,test
7000,test_007000,0,background,random_background_test,chr19,22755623,22755923,test
7001,test_007001,0,background,random_background_test,chr20,56092934,56093234,test
7002,test_007002,1,promoter,promoter,chr19,48993652,48993952,test
7003,test_007003,1,promoter,promoter,chr19,48900079,48900379,test
7004,test_007004,1,promoter,promoter,chr20,62776847,62777147,test
7005,test_007005,1,promoter,promoter,chr21,28885379,28885679,test
7006,test_007006,1,promoter,promoter,chr19,2950684,2950984,test
7007,test_007007,1,promoter,promoter,chr22,30326917,30327217,test
7008,test_007008,0,background,random_background_test,chr19,44249792,44250092,test
7009,test_007009,0,background,random_background_test,chr19,46865176,46865476,test
7010,test_007010,0,background,random_background_test,chr22,44970831,44971131,test
7011,test_007011,0,background,random_background_test,chr19,20264356,20264656,test
7012,test_007012,0,background,random_background_test,chr20,1100962,1101262,test
7013,test_007013,0,background,random_background_test,chr21,18542058,18542358,test
7014,test_007014,0,background,random_background_test,chr20,27985365,27985665,test
7015,test_007015,1,promoter,promoter,chr19,55217292,55217592,test
7016,test_007016,1,promoter,promoter,chr22,40044843,40045143,test
7017,test_007017,0,background,random_background_test,chr21,37695052,37695352,test
7018,test_007018,0,background,random_background_test,chr21,18034753,18035053,test
7019,test_007019,1,promoter,promoter,chr21,41186112,41186412,test
7020,test_007020,1,promoter,promoter,chr22,17628701,17629001,test
7021,test_007021,1,promoter,promoter,chr19,17622493,17622793,test
7022,test_007022,0,background,random_background_test,chr20,11440338,11440638,test
7023,test_007023,1,promoter,promoter,chr20,38259967,38260267,test
7024,test_007024,1,promoter,promoter,chr22,41976935,41977235,test
7025,test_007025,1,promoter,promoter,chr21,46323888,46324188,test
7026,test_007026,1,promoter,promoter,chr19,50476671,50476971,test
7027,test_007027,1,promoter,promoter,chr19,54191041,54191341,test
7028,test_007028,0,background,random_background_test,chr20,47797043,47797343,test
7029,test_007029,1,promoter,promoter,chr20,5950740,5951040,test
7030,test_007030,1,promoter,promoter,chr19,804799,805099,test
7031,test_007031,0,background,random_background_test,chr20,58081382,58081682,test
7032,test_007032,1,promoter,promoter,chr22,43143201,43143501,test
7033,test_007033,0,background,random_background_test,chr20,50265372,50265672,test
7034,test_007034,0,background,random_background_test,chr22,14139189,14139489,test
7035,test_007035,0,background,random_background_test,chr21,5848887,5849187,test
7036,test_007036,1,promoter,promoter,chr20,34834418,34834718,test
7037,test_007037,0,background,random_background_test,chr22,19842534,19842834,test
7038,test_007038,0,background,random_background_test,chr19,17551546,17551846,test
7039,test_007039,0,background,random_background_test,chr20,24495542,24495842,test
7040,test_007040,0,background,random_background_test,chr21,14317797,14318097,test
7041,test_007041,1,promoter,promoter,chr19,1401437,1401737,test
7042,test_007042,1,promoter,promoter,chr20,28602751,28603051,test
7043,test_007043,1,promoter,promoter,chr22,44901356,44901656,test
7044,test_007044,1,promoter,promoter,chr19,54115548,54115848,test
7045,test_007045,0,background,random_background_test,chr19,20437578,20437878,test
7046,test_007046,0,background,random_background_test,chr19,29267121,29267421,test
7047,test_007047,1,promoter,promoter,chr19,1848358,1848658,test
7048,test_007048,1,promoter,promoter,chr19,33300947,33301247,test
7049,test_007049,0,background,random_background_test,chr19,50402003,50402303,test
7050,test_007050,1,promoter,promoter,chr19,36851612,36851912,test
7051,test_007051,1,promoter,promoter,chr22,20319952,20320252,test
7052,test_007052,1,promoter,promoter,chr19,35040499,35040799,test
7053,test_007053,0,background,random_background_test,chr19,23798753,23799053,test
7054,test_007054,1,promoter,promoter,chr19,15934531,15934831,test
7055,test_007055,1,promoter,promoter,chr19,54081335,54081635,test
7056,test_007056,0,background,random_background_test,chr19,32109382,32109682,test
7057,test_007057,0,background,random_background_test,chr20,22637070,22637370,test
7058,test_007058,0,background,random_background_test,chr22,13735612,13735912,test
7059,test_007059,1,promoter,promoter,chr22,22792283,22792583,test
7060,test_007060,1,promoter,promoter,chr21,33641409,33641709,test
7061,test_007061,1,promoter,promoter,chr19,39679146,39679446,test
7062,test_007062,1,promoter,promoter,chr22,18078366,18078666,test
7063,test_007063,1,promoter,promoter,chr19,34837670,34837970,test
7064,test_007064,0,background,random_background_test,chr20,45980035,45980335,test
7065,test_007065,0,background,random_background_test,chr20,21097190,21097490,test
7066,test_007066,1,promoter,promoter,chr19,46787591,46787891,test
7067,test_007067,0,background,random_background_test,chr19,34189485,34189785,test
7068,test_007068,1,promoter,promoter,chr19,893301,893601,test
7069,test_007069,1,promoter,promoter,chr20,5610912,5611212,test
7070,test_007070,0,background,random_background_test,chr20,57112508,57112808,test
7071,test_007071,1,promoter,promoter,chr20,13220971,13221271,test
7072,test_007072,1,promoter,promoter,chr19,13624449,13624749,test
7073,test_007073,0,background,random_background_test,chr20,16391658,16391958,test
7074,test_007074,0,background,random_background_test,chr20,42313642,42313942,test
7075,test_007075,1,promoter,promoter,chr21,15729701,15730001,test
7076,test_007076,0,background,random_background_test,chr19,47344576,47344876,test
7077,test_007077,1,promoter,promoter,chr20,58228554,58228854,test
7078,test_007078,1,promoter,promoter,chr21,9816791,9817091,test
7079,test_007079,0,background,random_background_test,chr20,37241501,37241801,test
7080,test_007080,1,promoter,promoter,chr22,50251171,50251471,test
7081,test_007081,1,promoter,promoter,chr22,38656258,38656558,test
7082,test_007082,0,background,random_background_test,chr21,22226932,22227232,test
7083,test_007083,0,background,random_background_test,chr21,26509357,26509657,test
7084,test_007084,0,background,random_background_test,chr20,1100993,1101293,test
7085,test_007085,0,background,random_background_test,chr21,15442391,15442691,test
7086,test_007086,0,background,random_background_test,chr21,37539414,37539714,test
7087,test_007087,0,background,random_background_test,chr20,19656413,19656713,test
7088,test_007088,0,background,random_background_test,chr19,14812373,14812673,test
7089,test_007089,1,promoter,promoter,chr22,39021345,39021645,test
7090,test_007090,0,background,random_background_test,chr21,40510073,40510373,test
7091,test_007091,1,promoter,promoter,chr20,64084949,64085249,test
7092,test_007092,0,background,random_background_test,chr21,27239820,27240120,test
7093,test_007093,1,promoter,promoter,chr19,56841185,56841485,test
7094,test_007094,1,promoter,promoter,chr22,28917206,28917506,test
7095,test_007095,1,promoter,promoter,chr19,31595609,31595909,test
7096,test_007096,0,background,random_background_test,chr22,42279452,42279752,test
7097,test_007097,0,background,random_background_test,chr21,40028558,40028858,test
7098,test_007098,1,promoter,promoter,chr22,17628966,17629266,test
7099,test_007099,1,promoter,promoter,chr20,18504480,18504780,test
7100,test_007100,0,background,random_background_test,chr19,13195617,13195917,test
7101,test_007101,1,promoter,promoter,chr19,4065447,4065747,test
7102,test_007102,0,background,random_background_test,chr22,34009362,34009662,test
7103,test_007103,0,background,random_background_test,chr20,10487956,10488256,test
7104,test_007104,1,promoter,promoter,chr20,38581012,38581312,test
7105,test_007105,0,background,random_background_test,chr19,18931425,18931725,test
7106,test_007106,1,promoter,promoter,chr19,10543566,10543866,test
7107,test_007107,1,promoter,promoter,chr21,41715705,41716005,test
7108,test_007108,1,promoter,promoter,chr22,42154982,42155282,test
7109,test_007109,0,background,random_background_test,chr19,54521981,54522281,test
7110,test_007110,0,background,random_background_test,chr19,57066846,57067146,test
7111,test_007111,0,background,random_background_test,chr20,44677309,44677609,test
7112,test_007112,0,background,random_background_test,chr21,23272390,23272690,test
7113,test_007113,0,background,random_background_test,chr21,13072551,13072851,test
7114,test_007114,0,background,random_background_test,chr19,38683987,38684287,test
7115,test_007115,0,background,random_background_test,chr20,41838897,41839197,test
7116,test_007116,0,background,random_background_test,chr22,25625707,25626007,test
7117,test_007117,0,background,random_background_test,chr19,48919507,48919807,test
7118,test_007118,1,promoter,promoter,chr19,35000162,35000462,test
7119,test_007119,0,background,random_background_test,chr21,28360834,28361134,test
7120,test_007120,1,promoter,promoter,chr19,18009745,18010045,test
