embedding_index,id,label,label_name,source,chrom,start,end,split
5655,test_005655,1,promoter,promoter,chr19,12835368,12835568,test
5656,test_005656,0,background,random_background_test,chr22,44905006,44905206,test
5657,test_005657,0,background,random_background_test,chr20,57022498,57022698,test
5658,test_005658,1,promoter,promoter,chr19,474696,474896,test
5659,test_005659,1,promoter,promoter,chr22,22559158,22559358,test
5660,test_005660,1,promoter,promoter,chr19,51594354,51594554,test
5661,test_005661,0,background,random_background_test,chr20,37241501,37241701,test
5662,test_005662,0,background,random_background_test,chr20,50631882,50632082,test
5663,test_005663,0,background,random_background_test,chr21,36702593,36702793,test
5664,test_005664,0,background,random_background_test,chr21,20275507,20275707,test
5665,test_005665,0,background,random_background_test,chr21,8426626,8426826,test
5666,test_005666,0,background,random_background_test,chr20,48058039,48058239,test
5667,test_005667,0,background,random_background_test,chr20,30990110,30990310,test
5668,test_005668,0,background,random_background_test,chr19,31640694,31640894,test
5669,test_005669,1,promoter,promoter,chr22,41747072,41747272,test
5670,test_005670,0,background,random_background_test,chr22,17886586,17886786,test
5671,test_005671,0,background,random_background_test,chr20,17375627,17375827,test
5672,test_005672,0,background,random_background_test,chr21,16060673,16060873,test
5673,test_005673,0,background,random_background_test,chr20,37136722,37136922,test
5674,test_005674,0,background,random_background_test,chr22,45348490,45348690,test
5675,test_005675,1,promoter,promoter,chr22,20979431,20979631,test
5676,test_005676,1,promoter,promoter,chr22,30560749,30560949,test
5677,test_005677,0,background,random_background_test,chr21,15252690,15252890,test
5678,test_005678,1,promoter,promoter,chr21,42219665,42219865,test
5679,test_005679,0,background,random_background_test,chr19,25623942,25624142,test
5680,test_005680,0,background,random_background_test,chr19,32833212,32833412,test
5681,test_005681,0,background,random_background_test,chr21,32665209,32665409,test
5682,test_005682,0,background,random_background_test,chr22,23435537,23435737,test
5683,test_005683,1,promoter,promoter,chr20,29430643,29430843,test
5684,test_005684,0,background,random_background_test,chr20,30640968,30641168,test
5685,test_005685,0,background,random_background_test,chr20,54119650,54119850,test
5686,test_005686,1,promoter,promoter,chr19,55259091,55259291,test
5687,test_005687,1,promoter,promoter,chr19,38304055,38304255,test
5688,test_005688,0,background,random_background_test,chr22,26062367,26062567,test
5689,test_005689,0,background,random_background_test,chr19,22492542,22492742,test
5690,test_005690,0,background,random_background_test,chr20,62617435,62617635,test
5691,test_005691,1,promoter,promoter,chr19,7676943,7677143,test
5692,test_005692,0,background,random_background_test,chr22,14767042,14767242,test
5693,test_005693,0,background,random_background_test,chr22,34192489,34192689,test
5694,test_005694,1,promoter,promoter,chr20,58891860,58892060,test
5695,test_005695,0,background,random_background_test,chr19,41709422,41709622,test
5696,test_005696,1,promoter,promoter,chr20,49482746,49482946,test
5697,test_005697,1,promoter,promoter,chr19,49356104,49356304,test
5698,test_005698,1,promoter,promoter,chr20,38472628,38472828,test
5699,test_005699,0,background,random_background_test,chr22,41737526,41737726,test
5700,test_005700,0,background,random_background_test,chr19,39012224,39012424,test
5701,test_005701,1,promoter,promoter,chr22,42001797,42001997,test
5702,test_005702,1,promoter,promoter,chr19,43670573,43670773,test
5703,test_005703,1,promoter,promoter,chr21,35136489,35136689,test
5704,test_005704,1,promoter,promoter,chr19,53291155,53291355,test
5705,test_005705,0,background,random_background_test,chr19,31941239,31941439,test
5706,test_005706,1,promoter,promoter,chr19,51009588,51009788,test
5707,test_005707,0,background,random_background_test,chr21,33782190,33782390,test
5708,test_005708,0,background,random_background_test,chr20,33051279,33051479,test
5709,test_005709,1,promoter,promoter,chr19,17470201,17470401,test
5710,test_005710,1,promoter,promoter,chr20,53738506,53738706,test
5711,test_005711,1,promoter,promoter,chr20,58692649,58692849,test
5712,test_005712,1,promoter,promoter,chr19,2269333,2269533,test
5713,test_005713,0,background,random_background_test,chr21,31409425,31409625,test
5714,test_005714,0,background,random_background_test,chr19,55053107,55053307,test
5715,test_005715,0,background,random_background_test,chr22,27718515,27718715,test
5716,test_005716,0,background,random_background_test,chr19,18319041,18319241,test
5717,test_005717,1,promoter,promoter,chr19,10106164,10106364,test
5718,test_005718,0,background,random_background_test,chr22,20868865,20869065,test
5719,test_005719,1,promoter,promoter,chr19,51904948,51905148,test
5720,test_005720,0,background,random_background_test,chr21,25361092,25361292,test
5721,test_005721,1,promoter,promoter,chr22,19941706,19941906,test
5722,test_005722,0,background,random_background_test,chr20,4342081,4342281,test
5723,test_005723,1,promoter,promoter,chr19,49929085,49929285,test
5724,test_005724,1,promoter,promoter,chr21,41426045,41426245,test
5725,test_005725,1,promoter,promoter,chr19,43580424,43580624,test
5726,test_005726,0,background,random_background_test,chr22,23249788,23249988,test
5727,test_005727,1,promoter,promoter,chr21,45234166,45234366,test
5728,test_005728,1,promoter,promoter,chr20,64062970,64063170,test
5729,test_005729,1,promoter,promoter,chr20,63956354,63956554,test
5730,test_005730,0,background,random_background_test,chr22,17224045,17224245,test
5731,test_005731,1,promoter,promoter,chr19,51195283,51195483,test
5732,test_005732,0,background,random_background_test,chr20,13963993,13964193,test
5733,test_005733,1,promoter,promoter,chr22,50577668,50577868,test
5734,test_005734,0,background,random_background_test,chr19,5085479,5085679,test
5735,test_005735,0,background,random_background_test,chr20,62614589,62614789,test
5736,test_005736,0,background,random_background_test,chr19,23249002,23249202,test
5737,test_005737,0,background,random_background_test,chr19,45536395,45536595,test
5738,test_005738,1,promoter,promoter,chr19,54449398,54449598,test
5739,test_005739,1,promoter,promoter,chr20,23027877,23028077,test
5740,test_005740,1,promoter,promoter,chr19,21940830,21941030,test
5741,test_005741,1,promoter,promoter,chr19,52048744,52048944,test
5742,test_005742,0,background,random_background_test,chr20,36129251,36129451,test
5743,test_005743,0,background,random_background_test,chr20,29650813,29651013,test
5744,test_005744,1,promoter,promoter,chr22,20591969,20592169,test
5745,test_005745,0,background,random_background_test,chr22,23734802,23735002,test
5746,test_005746,0,background,random_background_test,chr19,56261575,56261775,test
5747,test_005747,1,promoter,promoter,chr21,42009964,42010164,test
5748,test_005748,1,promoter,promoter,chr20,21522637,21522837,test
5749,test_005749,1,promoter,promoter,chr21,33057628,33057828,test
5750,test_005750,0,background,random_background_test,chr20,6449195,6449395,test
5751,test_005751,1,promoter,promoter,chr20,408069,408269,test
5752,test_005752,0,background,random_background_test,chr21,10381646,10381846,test
5753,test_005753,0,background,random_background_test,chr19,47053616,47053816,test
5754,test_005754,1,promoter,promoter,chr19,49851565,49851765,test
5755,test_005755,0,background,random_background_test,chr19,46872347,46872547,test
5756,test_005756,1,promoter,promoter,chr19,12064584,12064784,test
5757,test_005757,0,background,random_background_test,chr22,43544341,43544541,test
5758,test_005758,1,promoter,promoter,chr19,17859999,17860199,test
5759,test_005759,1,promoter,promoter,chr19,53254811,53255011,test
5760,test_005760,0,background,random_background_test,chr21,5354248,5354448,test
5761,test_005761,0,background,random_background_test,chr20,50229133,50229333,test
5762,test_005762,0,background,random_background_test,chr21,20408530,20408730,test
5763,test_005763,0,background,random_background_test,chr22,46701915,46702115,test
5764,test_005764,0,background,random_background_test,chr20,14048305,14048505,test
5765,test_005765,1,promoter,promoter,chr20,53995998,53996198,test
5766,test_005766,0,background,random_background_test,chr19,44143341,44143541,test
5767,test_005767,0,background,random_background_test,chr22,25434975,25435175,test
5768,test_005768,1,promoter,promoter,chr20,63864031,63864231,test
5769,test_005769,1,promoter,promoter,chr19,42255087,42255287,test
5770,test_005770,1,promoter,promoter,chr19,40750199,40750399,test
5771,test_005771,0,background,random_background_test,chr19,35351138,35351338,test
5772,test_005772,1,promoter,promoter,chr19,36100515,36100715,test
5773,test_005773,0,background,random_background_test,chr20,23044141,23044341,test
5774,test_005774,0,background,random_background_test,chr22,47941149,47941349,test
5775,test_005775,1,promoter,promoter,chr19,55071863,55072063,test
5776,test_005776,0,background,random_background_test,chr19,20425805,20426005,test
5777,test_005777,1,promoter,promoter,chr20,58841938,58842138,test
5778,test_005778,1,promoter,promoter,chr19,4302322,4302522,test
5779,test_005779,0,background,random_background_test,chr21,32315585,32315785,test
5780,test_005780,1,promoter,promoter,chr19,51368809,51369009,test
5781,test_005781,0,background,random_background_test,chr20,7700199,7700399,test
5782,test_005782,0,background,random_background_test,chr19,22387659,22387859,test
5783,test_005783,1,promoter,promoter,chr19,55635528,55635728,test
5784,test_005784,1,promoter,promoter,chr22,49827810,49828010,test
5785,test_005785,0,background,random_background_test,chr21,30793728,30793928,test
5786,test_005786,1,promoter,promoter,chr20,62554025,62554225,test
5787,test_005787,0,background,random_background_test,chr22,47358688,47358888,test
5788,test_005788,0,background,random_background_test,chr21,13304786,13304986,test
5789,test_005789,1,promoter,promoter,chr20,46459229,46459429,test
5790,test_005790,0,background,random_background_test,chr20,25945612,25945812,test
5791,test_005791,1,promoter,promoter,chr19,36152354,36152554,test
5792,test_005792,1,promoter,promoter,chr22,24155594,24155794,test
5793,test_005793,0,background,random_background_test,chr20,31372258,31372458,test
5794,test_005794,1,promoter,promoter,chr19,45160552,45160752,test
5795,test_005795,0,background,random_background_test,chr19,56257828,56258028,test
5796,test_005796,1,promoter,promoter,chr22,43891890,43892090,test
5797,test_005797,1,promoter,promoter,chr21,25428641,25428841,test
5798,test_005798,0,background,random_background_test,chr20,20665658,20665858,test
5799,test_005799,0,background,random_background_test,chr20,28495688,28495888,test
5800,test_005800,1,promoter,promoter,chr20,56392297,56392497,test
5801,test_005801,0,background,random_background_test,chr19,46239384,46239584,test
5802,test_005802,1,promoter,promoter,chr22,35617208,35617408,test
5803,test_005803,1,promoter,promoter,chr20,45101006,45101206,test
5804,test_005804,0,background,random_background_test,chr21,39032695,39032895,test
5805,test_005805,0,background,random_background_test,chr20,11602702,11602902,test
5806,test_005806,0,background,random_background_test,chr21,7631299,7631499,test
5807,test_005807,1,promoter,promoter,chr20,32190555,32190755,test
5808,test_005808,1,promoter,promoter,chr19,11435941,11436141,test
5809,test_005809,1,promoter,promoter,chr19,51143680,51143880,test
5810,test_005810,1,promoter,promoter,chr19,50511279,50511479,test
5811,test_005811,1,promoter,promoter,chr19,36850738,36850938,test
5812,test_005812,0,background,random_background_test,chr21,18003952,18004152,test
5813,test_005813,0,background,random_background_test,chr22,14861989,14862189,test
5814,test_005814,1,promoter,promoter,chr19,41638797,41638997,test
5815,test_005815,0,background,random_background_test,chr19,27900772,27900972,test
5816,test_005816,0,background,random_background_test,chr20,18672350,18672550,test
5817,test_005817,1,promoter,promoter,chr20,41136832,41137032,test
5818,test_005818,0,background,random_background_test,chr22,47416830,47417030,test
5819,test_005819,1,promoter,promoter,chr19,1507847,1508047,test
5820,test_005820,0,background,random_background_test,chr19,49708738,49708938,test
5821,test_005821,1,promoter,promoter,chr19,55146978,55147178,test
5822,test_005822,1,promoter,promoter,chr19,12552490,12552690,test
5823,test_005823,1,promoter,promoter,chr22,49824824,49825024,test
5824,test_005824,0,background,random_background_test,chr19,2057985,2058185,test
5825,test_005825,1,promoter,promoter,chr19,12035665,12035865,test
5826,test_005826,1,promoter,promoter,chr19,18007539,18007739,test
5827,test_005827,1,promoter,promoter,chr19,20923088,20923288,test
5828,test_005828,0,background,random_background_test,chr21,26830989,26831189,test
5829,test_005829,0,background,random_background_test,chr21,38237408,38237608,test
5830,test_005830,1,promoter,promoter,chr19,18248191,18248391,test
5831,test_005831,0,background,random_background_test,chr19,11753200,11753400,test
5832,test_005832,0,background,random_background_test,chr19,27341848,27342048,test
5833,test_005833,0,background,random_background_test,chr19,45117182,45117382,test
5834,test_005834,1,promoter,promoter,chr19,58467125,58467325,test
5835,test_005835,0,background,random_background_test,chr19,34012669,34012869,test
5836,test_005836,0,background,random_background_test,chr20,28631424,28631624,test
5837,test_005837,1,promoter,promoter,chr19,55069571,55069771,test
5838,test_005838,1,promoter,promoter,chr19,38738340,38738540,test
5839,test_005839,1,promoter,promoter,chr19,10502740,10502940,test
5840,test_005840,1,promoter,promoter,chr22,29205839,29206039,test
5841,test_005841,0,background,random_background_test,chr21,11055209,11055409,test
5842,test_005842,0,background,random_background_test,chr21,7421384,7421584,test
5843,test_005843,1,promoter,promoter,chr20,16573382,16573582,test
5844,test_005844,0,background,random_background_test,chr20,53490858,53491058,test
5845,test_005845,0,background,random_background_test,chr21,5244777,5244977,test
5846,test_005846,0,background,random_background_test,chr22,32109708,32109908,test
5847,test_005847,0,background,random_background_test,chr22,12093512,12093712,test
5848,test_005848,0,background,random_background_test,chr19,52212476,52212676,test
5849,test_005849,1,promoter,promoter,chr22,23969237,23969437,test
5850,test_005850,1,promoter,promoter,chr19,41265203,41265403,test
5851,test_005851,1,promoter,promoter,chr20,26133966,26134166,test
5852,test_005852,0,background,random_background_test,chr22,44893605,44893805,test
5853,test_005853,1,promoter,promoter,chr19,34773145,34773345,test
5854,test_005854,1,promoter,promoter,chr21,44994983,44995183,test
5855,test_005855,0,background,random_background_test,chr22,24582650,24582850,test
5856,test_005856,1,promoter,promoter,chr20,23776093,23776293,test
5857,test_005857,1,promoter,promoter,chr22,22914078,22914278,test
5858,test_005858,1,promoter,promoter,chr22,41092448,41092648,test
5859,test_005859,0,background,random_background_test,chr19,9204691,9204891,test
5860,test_005860,1,promoter,promoter,chr19,40850348,40850548,test
5861,test_005861,0,background,random_background_test,chr19,48095277,48095477,test
5862,test_005862,1,promoter,promoter,chr21,38661532,38661732,test
5863,test_005863,0,background,random_background_test,chr20,63529734,63529934,test
5864,test_005864,1,promoter,promoter,chr20,52619141,52619341,test
5865,test_005865,1,promoter,promoter,chr19,8444518,8444718,test
5866,test_005866,1,promoter,promoter,chr19,13764429,13764629,test
5867,test_005867,0,background,random_background_test,chr20,50762299,50762499,test
5868,test_005868,0,background,random_background_test,chr22,18786810,18787010,test
5869,test_005869,0,background,random_background_test,chr20,18045603,18045803,test
5870,test_005870,0,background,random_background_test,chr19,58315227,58315427,test
5871,test_005871,0,background,random_background_test,chr20,26449562,26449762,test
5872,test_005872,1,promoter,promoter,chr19,40796657,40796857,test
5873,test_005873,1,promoter,promoter,chr19,10380606,10380806,test
5874,test_005874,0,background,random_background_test,chr20,47628281,47628481,test
5875,test_005875,0,background,random_background_test,chr19,33320376,33320576,test
5876,test_005876,0,background,random_background_test,chr22,36731326,36731526,test
5877,test_005877,1,promoter,promoter,chr21,29077610,29077810,test
5878,test_005878,0,background,random_background_test,chr22,17496561,17496761,test
5879,test_005879,1,promoter,promoter,chr20,25389953,25390153,test
5880,test_005880,0,background,random_background_test,chr21,42275172,42275372,test
5881,test_005881,0,background,random_background_test,chr22,34644558,34644758,test
5882,test_005882,0,background,random_background_test,chr20,13330858,13331058,test
5883,test_005883,0,background,random_background_test,chr21,42064998,42065198,test
5884,test_005884,0,background,random_background_test,chr20,36919194,36919394,test
5885,test_005885,0,background,random_background_test,chr19,29955430,29955630,test
5886,test_005886,1,promoter,promoter,chr22,42946922,42947122,test
5887,test_005887,0,background,random_background_test,chr22,42205454,42205654,test
5888,test_005888,0,background,random_background_test,chr20,22526740,22526940,test
5889,test_005889,0,background,random_background_test,chr19,56637030,56637230,test
5890,test_005890,1,promoter,promoter,chr20,57392929,57393129,test
5891,test_005891,1,promoter,promoter,chr19,18896062,18896262,test
5892,test_005892,0,background,random_background_test,chr21,15632855,15633055,test
5893,test_005893,0,background,random_background_test,chr19,44916218,44916418,test
5894,test_005894,0,background,random_background_test,chr21,35587948,35588148,test
5895,test_005895,1,promoter,promoter,chr19,52297646,52297846,test
5896,test_005896,1,promoter,promoter,chr22,24011475,24011675,test
5897,test_005897,0,background,random_background_test,chr21,28360834,28361034,test
5898,test_005898,0,background,random_background_test,chr19,56512880,56513080,test
5899,test_005899,0,background,random_background_test,chr20,6989188,6989388,test
5900,test_005900,0,background,random_background_test,chr19,1281163,1281363,test
5901,test_005901,1,promoter,promoter,chr20,48275441,48275641,test
5902,test_005902,1,promoter,promoter,chr22,42500675,42500875,test
5903,test_005903,0,background,random_background_test,chr19,35988034,35988234,test
5904,test_005904,0,background,random_background_test,chr19,24014268,24014468,test
5905,test_005905,1,promoter,promoter,chr22,44187546,44187746,test
5906,test_005906,0,background,random_background_test,chr22,40193570,40193770,test
5907,test_005907,1,promoter,promoter,chr20,4148692,4148892,test
5908,test_005908,1,promoter,promoter,chr20,32587422,32587622,test
5909,test_005909,1,promoter,promoter,chr22,45793549,45793749,test
5910,test_005910,1,promoter,promoter,chr22,32464443,32464643,test
5911,test_005911,0,background,random_background_test,chr19,21414425,21414625,test
5912,test_005912,1,promoter,promoter,chr19,49766857,49767057,test
5913,test_005913,1,promoter,promoter,chr19,46210046,46210246,test
5914,test_005914,1,promoter,promoter,chr19,37078140,37078340,test
5915,test_005915,1,promoter,promoter,chr20,11608873,11609073,test
5916,test_005916,0,background,random_background_test,chr20,31189586,31189786,test
5917,test_005917,0,background,random_background_test,chr20,44199304,44199504,test
5918,test_005918,0,background,random_background_test,chr22,35020364,35020564,test
5919,test_005919,1,promoter,promoter,chr22,22893533,22893733,test
5920,test_005920,0,background,random_background_test,chr19,1651029,1651229,test
5921,test_005921,1,promoter,promoter,chr21,43865091,43865291,test
5922,test_005922,0,background,random_background_test,chr20,7191606,7191806,test
5923,test_005923,1,promoter,promoter,chr20,38446887,38447087,test
5924,test_005924,1,promoter,promoter,chr20,20970387,20970587,test
5925,test_005925,1,promoter,promoter,chr19,16076206,16076406,test
5926,test_005926,0,background,random_background_test,chr20,31650457,31650657,test
5927,test_005927,1,promoter,promoter,chr20,31607278,31607478,test
5928,test_005928,0,background,random_background_test,chr22,18363800,18364000,test
5929,test_005929,1,promoter,promoter,chr20,58389009,58389209,test
5930,test_005930,1,promoter,promoter,chr20,32485021,32485221,test
5931,test_005931,1,promoter,promoter,chr19,2096283,2096483,test
5932,test_005932,0,background,random_background_test,chr19,41449538,41449738,test
5933,test_005933,0,background,random_background_test,chr20,15578323,15578523,test
5934,test_005934,0,background,random_background_test,chr22,47686270,47686470,test
5935,test_005935,1,promoter,promoter,chr19,13874922,13875122,test
5936,test_005936,1,promoter,promoter,chr20,45890161,45890361,test
5937,test_005937,0,background,random_background_test,chr22,46314147,46314347,test
5938,test_005938,0,background,random_background_test,chr20,18873522,18873722,test
5939,test_005939,1,promoter,promoter,chr20,56624883,56625083,test
5940,test_005940,1,promoter,promoter,chr22,39318910,39319110,test
5941,test_005941,0,background,random_background_test,chr19,16018704,16018904,test
5942,test_005942,1,promoter,promoter,chr19,43533285,43533485,test
5943,test_005943,0,background,random_background_test,chr19,22254789,22254989,test
5944,test_005944,0,background,random_background_test,chr19,37868164,37868364,test
5945,test_005945,0,background,random_background_test,chr20,40399178,40399378,test
5946,test_005946,1,promoter,promoter,chr19,531568,531768,test
5947,test_005947,1,promoter,promoter,chr19,2717950,2718150,test
5948,test_005948,0,background,random_background_test,chr20,29266627,29266827,test
5949,test_005949,1,promoter,promoter,chr22,36239275,36239475,test
5950,test_005950,0,background,random_background_test,chr19,13073017,13073217,test
5951,test_005951,0,background,random_background_test,chr19,30101873,30102073,test
5952,test_005952,1,promoter,promoter,chr21,44801734,44801934,test
5953,test_005953,0,background,random_background_test,chr22,31680167,31680367,test
5954,test_005954,1,promoter,promoter,chr22,38467926,38468126,test
5955,test_005955,0,background,random_background_test,chr20,17473012,17473212,test
5956,test_005956,1,promoter,promoter,chr19,42653934,42654134,test
5957,test_005957,0,background,random_background_test,chr20,30244136,30244336,test
5958,test_005958,0,background,random_background_test,chr20,38168816,38169016,test
5959,test_005959,1,promoter,promoter,chr19,42917803,42918003,test
5960,test_005960,0,background,random_background_test,chr19,315016,315216,test
5961,test_005961,0,background,random_background_test,chr20,58396870,58397070,test
5962,test_005962,0,background,random_background_test,chr21,17067767,17067967,test
5963,test_005963,1,promoter,promoter,chr22,22244725,22244925,test
5964,test_005964,0,background,random_background_test,chr20,60086697,60086897,test
5965,test_005965,0,background,random_background_test,chr19,45218865,45219065,test
5966,test_005966,0,background,random_background_test,chr21,7133372,7133572,test
5967,test_005967,0,background,random_background_test,chr19,18625183,18625383,test
5968,test_005968,0,background,random_background_test,chr19,29390631,29390831,test
5969,test_005969,0,background,random_background_test,chr22,15631315,15631515,test
5970,test_005970,0,background,random_background_test,chr20,59210312,59210512,test
5971,test_005971,1,promoter,promoter,chr21,33071036,33071236,test
5972,test_005972,1,promoter,promoter,chr19,12934032,12934232,test
5973,test_005973,0,background,random_background_test,chr19,39613614,39613814,test
5974,test_005974,1,promoter,promoter,chr22,44312871,44313071,test
5975,test_005975,1,promoter,promoter,chr20,20367826,20368026,test
5976,test_005976,0,background,random_background_test,chr22,46029078,46029278,test
5977,test_005977,1,promoter,promoter,chr22,32255320,32255520,test
5978,test_005978,0,background,random_background_test,chr20,60890651,60890851,test
5979,test_005979,1,promoter,promoter,chr19,23799393,23799593,test
5980,test_005980,1,promoter,promoter,chr22,39292706,39292906,test
5981,test_005981,1,promoter,promoter,chr20,31721258,31721458,test
5982,test_005982,0,background,random_background_test,chr20,4371617,4371817,test
5983,test_005983,1,promoter,promoter,chr19,40597038,40597238,test
5984,test_005984,0,background,random_background_test,chr19,385068,385268,test
5985,test_005985,0,background,random_background_test,chr20,9682601,9682801,test
5986,test_005986,0,background,random_background_test,chr19,55587990,55588190,test
5987,test_005987,0,background,random_background_test,chr20,56034845,56035045,test
5988,test_005988,0,background,random_background_test,chr21,15056953,15057153,test
5989,test_005989,0,background,random_background_test,chr21,28889207,28889407,test
5990,test_005990,1,promoter,promoter,chr19,17871841,17872041,test
5991,test_005991,1,promoter,promoter,chr19,50568374,50568574,test
5992,test_005992,0,background,random_background_test,chr19,40187763,40187963,test
5993,test_005993,1,promoter,promoter,chr20,3237902,3238102,test
5994,test_005994,1,promoter,promoter,chr19,1356205,1356405,test
5995,test_005995,1,promoter,promoter,chr19,49878295,49878495,test
5996,test_005996,1,promoter,promoter,chr22,43955300,43955500,test
5997,test_005997,1,promoter,promoter,chr19,45810791,45810991,test
5998,test_005998,0,background,random_background_test,chr19,47998386,47998586,test
5999,test_005999,1,promoter,promoter,chr22,18109823,18110023,test
6000,test_006000,0,background,random_background_test,chr20,8975706,8975906,test
6001,test_006001,1,promoter,promoter,chr19,20472934,20473134,test
6002,test_006002,1,promoter,promoter,chr22,36156838,36157038,test
6003,test_006003,1,promoter,promoter,chr20,25187706,25187906,test
6004,test_006004,0,background,random_background_test,chr21,41688846,41689046,test
6005,test_006005,0,background,random_background_test,chr19,43268208,43268408,test
6006,test_006006,1,promoter,promoter,chr19,41310077,41310277,test
6007,test_006007,1,promoter,promoter,chr20,1325755,1325955,test
6008,test_006008,0,background,random_background_test,chr19,7403473,7403673,test
6009,test_006009,0,background,random_background_test,chr19,54710640,54710840,test
6010,test_006010,1,promoter,promoter,chr19,38223026,38223226,test
6011,test_006011,1,promoter,promoter,chr19,3600469,3600669,test
6012,test_006012,0,background,random_background_test,chr20,16231267,16231467,test
6013,test_006013,1,promoter,promoter,chr21,36966637,36966837,test
6014,test_006014,0,background,random_background_test,chr20,25949060,25949260,test
6015,test_006015,0,background,random_background_test,chr21,13637569,13637769,test
6016,test_006016,1,promoter,promoter,chr21,38959510,38959710,test
6017,test_006017,1,promoter,promoter,chr21,39630231,39630431,test
6018,test_006018,0,background,random_background_test,chr19,16719053,16719253,test
6019,test_006019,0,background,random_background_test,chr20,11289924,11290124,test
6020,test_006020,0,background,random_background_test,chr19,43004089,43004289,test
6021,test_006021,1,promoter,promoter,chr21,20998205,20998405,test
6022,test_006022,0,background,random_background_test,chr20,3264204,3264404,test
6023,test_006023,1,promoter,promoter,chr19,36838212,36838412,test
6024,test_006024,0,background,random_background_test,chr20,23931077,23931277,test
6025,test_006025,0,background,random_background_test,chr21,31503535,31503735,test
6026,test_006026,1,promoter,promoter,chr20,57392575,57392775,test
6027,test_006027,1,promoter,promoter,chr20,60087977,60088177,test
6028,test_006028,1,promoter,promoter,chr21,25583392,25583592,test
6029,test_006029,1,promoter,promoter,chr22,49657388,49657588,test
6030,test_006030,0,background,random_background_test,chr20,18401241,18401441,test
6031,test_006031,1,promoter,promoter,chr19,55653869,55654069,test
6032,test_006032,1,promoter,promoter,chr19,33299963,33300163,test
6033,test_006033,0,background,random_background_test,chr21,45812221,45812421,test
6034,test_006034,0,background,random_background_test,chr19,43135957,43136157,test
6035,test_006035,1,promoter,promoter,chr21,28885145,28885345,test
6036,test_006036,0,background,random_background_test,chr19,19407588,19407788,test
6037,test_006037,1,promoter,promoter,chr19,12796588,12796788,test
6038,test_006038,0,background,random_background_test,chr21,16522048,16522248,test
6039,test_006039,0,background,random_background_test,chr20,26554752,26554952,test
6040,test_006040,1,promoter,promoter,chr22,37639407,37639607,test
6041,test_006041,1,promoter,promoter,chr19,42821720,42821920,test
6042,test_006042,0,background,random_background_test,chr21,16645683,16645883,test
6043,test_006043,1,promoter,promoter,chr19,3028821,3029021,test
6044,test_006044,0,background,random_background_test,chr21,11081948,11082148,test
6045,test_006045,1,promoter,promoter,chr22,38181823,38182023,test
6046,test_006046,1,promoter,promoter,chr19,33373551,33373751,test
6047,test_006047,0,background,random_background_test,chr21,45300727,45300927,test
6048,test_006048,0,background,random_background_test,chr19,39618409,39618609,test
6049,test_006049,0,background,random_background_test,chr19,10455816,10456016,test
6050,test_006050,1,promoter,promoter,chr19,58519284,58519484,test
6051,test_006051,1,promoter,promoter,chr19,53503270,53503470,test
6052,test_006052,0,background,random_background_test,chr21,20916971,20917171,test
6053,test_006053,0,background,random_background_test,chr21,40930113,40930313,test
6054,test_006054,1,promoter,promoter,chr20,38926194,38926394,test
6055,test_006055,0,background,random_background_test,chr21,16236831,16237031,test
6056,test_006056,0,background,random_background_test,chr19,37196795,37196995,test
6057,test_006057,1,promoter,promoter,chr19,19750466,19750666,test
6058,test_006058,0,background,random_background_test,chr19,33338039,33338239,test
6059,test_006059,0,background,random_background_test,chr20,1420330,1420530,test
6060,test_006060,0,background,random_background_test,chr20,22352896,22353096,test
6061,test_006061,0,background,random_background_test,chr21,43148172,43148372,test
6062,test_006062,1,promoter,promoter,chr19,15010324,15010524,test
6063,test_006063,0,background,random_background_test,chr20,29882977,29883177,test
6064,test_006064,0,background,random_background_test,chr21,19031227,19031427,test
6065,test_006065,1,promoter,promoter,chr21,29657201,29657401,test
6066,test_006066,0,background,random_background_test,chr20,32002135,32002335,test
6067,test_006067,1,promoter,promoter,chr20,32585228,32585428,test
6068,test_006068,0,background,random_background_test,chr21,9059124,9059324,test
6069,test_006069,1,promoter,promoter,chr19,40425907,40426107,test
6070,test_006070,0,background,random_background_test,chr22,33807222,33807422,test
6071,test_006071,0,background,random_background_test,chr22,17430458,17430658,test
6072,test_006072,0,background,random_background_test,chr19,36930478,36930678,test
6073,test_006073,0,background,random_background_test,chr22,26161886,26162086,test
6074,test_006074,0,background,random_background_test,chr20,54312772,54312972,test
6075,test_006075,0,background,random_background_test,chr20,4515265,4515465,test
6076,test_006076,1,promoter,promoter,chr19,7534560,7534760,test
6077,test_006077,1,promoter,promoter,chr20,23655921,23656121,test
6078,test_006078,1,promoter,promoter,chr20,3159542,3159742,test
6079,test_006079,1,promoter,promoter,chr20,46513508,46513708,test
6080,test_006080,0,background,random_background_test,chr19,27922888,27923088,test
6081,test_006081,0,background,random_background_test,chr21,40023607,40023807,test
6082,test_006082,0,background,random_background_test,chr21,6542839,6543039,test
6083,test_006083,0,background,random_background_test,chr19,38307204,38307404,test
6084,test_006084,0,background,random_background_test,chr22,37216740,37216940,test
6085,test_006085,1,promoter,promoter,chr19,17303408,17303608,test
6086,test_006086,0,background,random_background_test,chr21,22423088,22423288,test
6087,test_006087,0,background,random_background_test,chr19,57477037,57477237,test
6088,test_006088,0,background,random_background_test,chr20,51099609,51099809,test
6089,test_006089,1,promoter,promoter,chr19,46625119,46625319,test
6090,test_006090,1,promoter,promoter,chr22,37984512,37984712,test
6091,test_006091,0,background,random_background_test,chr19,11177860,11178060,test
